Year,District Code,District Name,Neighborhood Code,Neighborhood Name,Age,Immigrants,Emigrants,Diferencia
2015,9,Sant Andreu,63,Navas,65-69,13,18,-5
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,65-69,40,33,7
2015,10,Sant Martí,65,el Clot,65-69,26,21,5
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,65-69,12,16,-4
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,65-69,10,5,5
2015,10,Sant Martí,68,el Poblenou,65-69,25,30,-5
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,65-69,14,13,1
2015,10,Sant Martí,70,el Besòs i el Maresme,65-69,11,15,-4
2015,10,Sant Martí,71,Provençals del Poblenou,65-69,20,13,7
2015,10,Sant Martí,72,Sant Martí de Provençals,65-69,26,14,12
2015,10,Sant Martí,73,la Verneda i la Pau,65-69,25,22,3
2015,1,Ciutat Vella,1,el Raval,70-74,32,28,4
2015,1,Ciutat Vella,2,el Barri Gòtic,70-74,13,12,1
2015,1,Ciutat Vella,3,la Barceloneta,70-74,8,7,1
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",70-74,17,15,2
2015,2,Eixample,5,el Fort Pienc,70-74,17,16,1
2015,2,Eixample,6,la Sagrada Família,70-74,33,23,10
2015,2,Eixample,7,la Dreta de l'Eixample,70-74,39,37,2
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70-74,24,23,1
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,70-74,39,27,12
2015,2,Eixample,10,Sant Antoni,70-74,12,21,-9
2015,3,Sants-Montjuïc,11,el Poble Sec,70-74,20,23,-3
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,70-74,0,0,0
2015,3,Sants-Montjuïc,13,la Marina de Port,70-74,13,17,-4
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,70-74,11,5,6
2015,3,Sants-Montjuïc,15,Hostafrancs,70-74,14,11,3
2015,3,Sants-Montjuïc,16,la Bordeta,70-74,11,10,1
2015,3,Sants-Montjuïc,17,Sants - Badal,70-74,15,25,-10
2015,3,Sants-Montjuïc,18,Sants,70-74,13,35,-22
2015,4,Les Corts,19,les Corts,70-74,33,24,9
2015,4,Les Corts,20,la Maternitat i Sant Ramon,70-74,24,13,11
2015,4,Les Corts,21,Pedralbes,70-74,11,10,1
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",70-74,0,4,-4
2015,5,Sarrià-Sant Gervasi,23,Sarrià,70-74,10,16,-6
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,70-74,9,17,-8
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,70-74,21,26,-5
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70-74,38,34,4
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,70-74,21,14,7
2015,6,Gràcia,28,Vallcarca i els Penitents,70-74,10,11,-1
2015,6,Gràcia,29,el Coll,70-74,5,4,1
2015,6,Gràcia,30,la Salut,70-74,5,7,-2
2015,6,Gràcia,31,la Vila de Gràcia,70-74,25,23,2
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70-74,25,19,6
2015,7,Horta-Guinardó,33,el Baix Guinardó,70-74,17,26,-9
2015,7,Horta-Guinardó,34,Can Baró,70-74,5,7,-2
2015,7,Horta-Guinardó,35,el Guinardó,70-74,20,16,4
2015,7,Horta-Guinardó,36,la Font d'en Fargues,70-74,3,8,-5
2015,7,Horta-Guinardó,37,el Carmel,70-74,13,27,-14
2015,7,Horta-Guinardó,38,la Teixonera,70-74,6,4,2
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,70-74,1,10,-9
2015,7,Horta-Guinardó,40,Montbau,70-74,4,2,2
2015,7,Horta-Guinardó,41,la Vall d'Hebron,70-74,2,6,-4
2015,7,Horta-Guinardó,42,la Clota,70-74,0,0,0
2015,7,Horta-Guinardó,43,Horta,70-74,12,6,6
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,70-74,7,13,-6
2015,8,Nou Barris,45,Porta,70-74,11,13,-2
2015,8,Nou Barris,46,el Turó de la Peira,70-74,5,3,2
2015,8,Nou Barris,47,Can Peguera,70-74,0,0,0
2015,8,Nou Barris,48,la Guineueta,70-74,14,11,3
2015,8,Nou Barris,49,Canyelles,70-74,3,2,1
2015,8,Nou Barris,50,les Roquetes,70-74,10,6,4
2015,8,Nou Barris,51,Verdun,70-74,8,4,4
2015,8,Nou Barris,52,la Prosperitat,70-74,7,21,-14
2015,8,Nou Barris,53,la Trinitat Nova,70-74,1,0,1
2015,8,Nou Barris,54,Torre Baró,70-74,2,0,2
2015,8,Nou Barris,55,Ciutat Meridiana,70-74,4,4,0
2015,8,Nou Barris,56,Vallbona,70-74,0,2,-2
2015,9,Sant Andreu,57,la Trinitat Vella,70-74,2,4,-2
2015,9,Sant Andreu,58,Baró de Viver,70-74,2,1,1
2015,9,Sant Andreu,59,el Bon Pastor,70-74,4,7,-3
2015,9,Sant Andreu,60,Sant Andreu,70-74,31,24,7
2015,9,Sant Andreu,61,la Sagrera,70-74,15,10,5
2015,9,Sant Andreu,62,el Congrés i els Indians,70-74,6,3,3
2015,9,Sant Andreu,63,Navas,70-74,14,13,1
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,70-74,31,22,9
2015,10,Sant Martí,65,el Clot,70-74,13,15,-2
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,70-74,4,13,-9
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,70-74,5,4,1
2015,10,Sant Martí,68,el Poblenou,70-74,14,9,5
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,70-74,9,5,4
2015,10,Sant Martí,70,el Besòs i el Maresme,70-74,11,6,5
2015,10,Sant Martí,71,Provençals del Poblenou,70-74,15,7,8
2015,10,Sant Martí,72,Sant Martí de Provençals,70-74,11,12,-1
2015,10,Sant Martí,73,la Verneda i la Pau,70-74,15,18,-3
2015,1,Ciutat Vella,1,el Raval,75-79,14,21,-7
2015,1,Ciutat Vella,2,el Barri Gòtic,75-79,10,11,-1
2015,1,Ciutat Vella,3,la Barceloneta,75-79,7,9,-2
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75-79,7,18,-11
2015,2,Eixample,5,el Fort Pienc,75-79,9,11,-2
2015,2,Eixample,6,la Sagrada Família,75-79,20,15,5
2015,2,Eixample,7,la Dreta de l'Eixample,75-79,23,23,0
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,75-79,23,25,-2
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,75-79,23,29,-6
2015,2,Eixample,10,Sant Antoni,75-79,12,14,-2
2015,3,Sants-Montjuïc,11,el Poble Sec,75-79,20,29,-9
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,75-79,0,0,0
2015,3,Sants-Montjuïc,13,la Marina de Port,75-79,8,16,-8
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,75-79,7,4,3
2015,3,Sants-Montjuïc,15,Hostafrancs,75-79,6,8,-2
2015,3,Sants-Montjuïc,16,la Bordeta,75-79,6,11,-5
2015,3,Sants-Montjuïc,17,Sants - Badal,75-79,14,10,4
2015,3,Sants-Montjuïc,18,Sants,75-79,14,16,-2
2015,4,Les Corts,19,les Corts,75-79,21,20,1
2015,4,Les Corts,20,la Maternitat i Sant Ramon,75-79,10,11,-1
2015,4,Les Corts,21,Pedralbes,75-79,7,5,2
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",75-79,3,4,-1
2015,5,Sarrià-Sant Gervasi,23,Sarrià,75-79,10,11,-1
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,75-79,8,9,-1
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75-79,14,22,-8
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75-79,31,22,9
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,75-79,7,14,-7
2015,6,Gràcia,28,Vallcarca i els Penitents,75-79,5,6,-1
2015,6,Gràcia,29,el Coll,75-79,3,0,3
2015,6,Gràcia,30,la Salut,75-79,4,7,-3
2015,6,Gràcia,31,la Vila de Gràcia,75-79,9,17,-8
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75-79,15,9,6
2015,7,Horta-Guinardó,33,el Baix Guinardó,75-79,10,15,-5
2015,7,Horta-Guinardó,34,Can Baró,75-79,5,3,2
2015,7,Horta-Guinardó,35,el Guinardó,75-79,10,14,-4
2015,7,Horta-Guinardó,36,la Font d'en Fargues,75-79,3,2,1
2015,7,Horta-Guinardó,37,el Carmel,75-79,10,25,-15
2015,7,Horta-Guinardó,38,la Teixonera,75-79,9,7,2
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,75-79,4,7,-3
2015,7,Horta-Guinardó,40,Montbau,75-79,4,3,1
2015,7,Horta-Guinardó,41,la Vall d'Hebron,75-79,5,4,1
2015,7,Horta-Guinardó,42,la Clota,75-79,0,3,-3
2015,7,Horta-Guinardó,43,Horta,75-79,7,6,1
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,75-79,9,11,-2
2015,8,Nou Barris,45,Porta,75-79,7,14,-7
2015,8,Nou Barris,46,el Turó de la Peira,75-79,3,6,-3
2015,8,Nou Barris,47,Can Peguera,75-79,0,3,-3
2015,8,Nou Barris,48,la Guineueta,75-79,5,9,-4
2015,8,Nou Barris,49,Canyelles,75-79,1,3,-2
2015,8,Nou Barris,50,les Roquetes,75-79,10,5,5
2015,8,Nou Barris,51,Verdun,75-79,4,5,-1
2015,8,Nou Barris,52,la Prosperitat,75-79,11,12,-1
2015,8,Nou Barris,53,la Trinitat Nova,75-79,2,2,0
2015,8,Nou Barris,54,Torre Baró,75-79,1,0,1
2015,8,Nou Barris,55,Ciutat Meridiana,75-79,1,7,-6
2015,8,Nou Barris,56,Vallbona,75-79,4,0,4
2015,9,Sant Andreu,57,la Trinitat Vella,75-79,4,4,0
2015,9,Sant Andreu,58,Baró de Viver,75-79,1,3,-2
2015,9,Sant Andreu,59,el Bon Pastor,75-79,3,8,-5
2015,9,Sant Andreu,60,Sant Andreu,75-79,18,22,-4
2015,9,Sant Andreu,61,la Sagrera,75-79,10,13,-3
2015,9,Sant Andreu,62,el Congrés i els Indians,75-79,6,2,4
2015,9,Sant Andreu,63,Navas,75-79,10,7,3
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,75-79,16,14,2
2015,10,Sant Martí,65,el Clot,75-79,7,12,-5
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,75-79,2,7,-5
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,75-79,2,4,-2
2015,10,Sant Martí,68,el Poblenou,75-79,10,16,-6
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,75-79,5,3,2
2015,10,Sant Martí,70,el Besòs i el Maresme,75-79,3,13,-10
2015,10,Sant Martí,71,Provençals del Poblenou,75-79,7,6,1
2015,10,Sant Martí,72,Sant Martí de Provençals,75-79,6,14,-8
2015,10,Sant Martí,73,la Verneda i la Pau,75-79,4,14,-10
2015,1,Ciutat Vella,1,el Raval,80-84,13,27,-14
2015,1,Ciutat Vella,2,el Barri Gòtic,80-84,7,9,-2
2015,1,Ciutat Vella,3,la Barceloneta,80-84,1,10,-9
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",80-84,9,13,-4
2015,2,Eixample,5,el Fort Pienc,80-84,5,8,-3
2015,2,Eixample,6,la Sagrada Família,80-84,21,25,-4
2015,2,Eixample,7,la Dreta de l'Eixample,80-84,19,27,-8
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80-84,20,29,-9
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,80-84,31,34,-3
2015,2,Eixample,10,Sant Antoni,80-84,15,26,-11
2015,3,Sants-Montjuïc,11,el Poble Sec,80-84,14,20,-6
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,80-84,0,0,0
2015,3,Sants-Montjuïc,13,la Marina de Port,80-84,6,17,-11
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,80-84,4,2,2
2015,3,Sants-Montjuïc,15,Hostafrancs,80-84,6,6,0
2015,3,Sants-Montjuïc,16,la Bordeta,80-84,6,14,-8
2015,3,Sants-Montjuïc,17,Sants - Badal,80-84,5,15,-10
2015,3,Sants-Montjuïc,18,Sants,80-84,16,22,-6
2015,4,Les Corts,19,les Corts,80-84,19,22,-3
2015,4,Les Corts,20,la Maternitat i Sant Ramon,80-84,16,11,5
2015,4,Les Corts,21,Pedralbes,80-84,3,6,-3
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",80-84,1,2,-1
2015,5,Sarrià-Sant Gervasi,23,Sarrià,80-84,10,6,4
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,80-84,5,8,-3
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80-84,18,23,-5
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,80-84,15,19,-4
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80-84,9,10,-1
2015,6,Gràcia,28,Vallcarca i els Penitents,80-84,2,6,-4
2015,6,Gràcia,29,el Coll,80-84,2,1,1
2015,6,Gràcia,30,la Salut,80-84,3,3,0
2015,6,Gràcia,31,la Vila de Gràcia,80-84,15,26,-11
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80-84,14,18,-4
2015,7,Horta-Guinardó,33,el Baix Guinardó,80-84,5,16,-11
2015,7,Horta-Guinardó,34,Can Baró,80-84,4,6,-2
2015,7,Horta-Guinardó,35,el Guinardó,80-84,12,17,-5
2015,7,Horta-Guinardó,36,la Font d'en Fargues,80-84,2,3,-1
2015,7,Horta-Guinardó,37,el Carmel,80-84,8,25,-17
2015,7,Horta-Guinardó,38,la Teixonera,80-84,3,7,-4
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,80-84,5,8,-3
2015,7,Horta-Guinardó,40,Montbau,80-84,2,2,0
2015,7,Horta-Guinardó,41,la Vall d'Hebron,80-84,1,3,-2
2015,7,Horta-Guinardó,42,la Clota,80-84,0,1,-1
2015,7,Horta-Guinardó,43,Horta,80-84,14,15,-1
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,80-84,15,15,0
2015,8,Nou Barris,45,Porta,80-84,7,17,-10
2015,8,Nou Barris,46,el Turó de la Peira,80-84,5,14,-9
2015,8,Nou Barris,47,Can Peguera,80-84,0,1,-1
2015,8,Nou Barris,48,la Guineueta,80-84,3,8,-5
2015,8,Nou Barris,49,Canyelles,80-84,3,6,-3
2015,8,Nou Barris,50,les Roquetes,80-84,4,7,-3
2015,8,Nou Barris,51,Verdun,80-84,1,10,-9
2015,8,Nou Barris,52,la Prosperitat,80-84,9,16,-7
2015,8,Nou Barris,53,la Trinitat Nova,80-84,0,7,-7
2015,8,Nou Barris,54,Torre Baró,80-84,0,0,0
2015,8,Nou Barris,55,Ciutat Meridiana,80-84,4,4,0
2015,8,Nou Barris,56,Vallbona,80-84,3,2,1
2015,9,Sant Andreu,57,la Trinitat Vella,80-84,1,8,-7
2015,9,Sant Andreu,58,Baró de Viver,80-84,0,5,-5
2015,9,Sant Andreu,59,el Bon Pastor,80-84,8,10,-2
2015,9,Sant Andreu,60,Sant Andreu,80-84,26,30,-4
2015,9,Sant Andreu,61,la Sagrera,80-84,11,19,-8
2015,9,Sant Andreu,62,el Congrés i els Indians,80-84,4,8,-4
2015,9,Sant Andreu,63,Navas,80-84,7,11,-4
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,80-84,13,15,-2
2015,10,Sant Martí,65,el Clot,80-84,2,14,-12
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,80-84,6,7,-1
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,80-84,3,3,0
2015,10,Sant Martí,68,el Poblenou,80-84,9,13,-4
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80-84,5,4,1
2015,10,Sant Martí,70,el Besòs i el Maresme,80-84,15,15,0
2015,10,Sant Martí,71,Provençals del Poblenou,80-84,9,12,-3
2015,10,Sant Martí,72,Sant Martí de Provençals,80-84,11,31,-20
2015,10,Sant Martí,73,la Verneda i la Pau,80-84,11,19,-8
2015,1,Ciutat Vella,1,el Raval,85-89,7,17,-10
2015,1,Ciutat Vella,2,el Barri Gòtic,85-89,2,10,-8
2015,1,Ciutat Vella,3,la Barceloneta,85-89,2,13,-11
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85-89,5,18,-13
2015,2,Eixample,5,el Fort Pienc,85-89,14,13,1
2015,2,Eixample,6,la Sagrada Família,85-89,15,20,-5
2015,2,Eixample,7,la Dreta de l'Eixample,85-89,14,21,-7
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85-89,14,22,-8
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,85-89,15,25,-10
2015,2,Eixample,10,Sant Antoni,85-89,7,22,-15
2015,3,Sants-Montjuïc,11,el Poble Sec,85-89,10,41,-31
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,85-89,1,0,1
2015,3,Sants-Montjuïc,13,la Marina de Port,85-89,9,15,-6
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,85-89,9,4,5
2015,3,Sants-Montjuïc,15,Hostafrancs,85-89,6,6,0
2015,3,Sants-Montjuïc,16,la Bordeta,85-89,5,10,-5
2015,3,Sants-Montjuïc,17,Sants - Badal,85-89,4,16,-12
2015,3,Sants-Montjuïc,18,Sants,85-89,17,21,-4
2015,4,Les Corts,19,les Corts,85-89,19,32,-13
2015,4,Les Corts,20,la Maternitat i Sant Ramon,85-89,9,16,-7
2015,4,Les Corts,21,Pedralbes,85-89,2,4,-2
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",85-89,3,4,-1
2015,5,Sarrià-Sant Gervasi,23,Sarrià,85-89,14,13,1
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,85-89,12,4,8
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,85-89,10,12,-2
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,85-89,9,27,-18
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85-89,2,6,-4
2015,6,Gràcia,28,Vallcarca i els Penitents,85-89,2,8,-6
2015,6,Gràcia,29,el Coll,85-89,5,2,3
2015,6,Gràcia,30,la Salut,85-89,6,6,0
2015,6,Gràcia,31,la Vila de Gràcia,85-89,18,24,-6
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85-89,13,16,-3
2015,7,Horta-Guinardó,33,el Baix Guinardó,85-89,7,16,-9
2015,7,Horta-Guinardó,34,Can Baró,85-89,3,5,-2
2015,7,Horta-Guinardó,35,el Guinardó,85-89,12,23,-11
2015,7,Horta-Guinardó,36,la Font d'en Fargues,85-89,1,3,-2
2015,7,Horta-Guinardó,37,el Carmel,85-89,11,15,-4
2015,7,Horta-Guinardó,38,la Teixonera,85-89,3,4,-1
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,85-89,5,7,-2
2015,7,Horta-Guinardó,40,Montbau,85-89,5,3,2
2015,7,Horta-Guinardó,41,la Vall d'Hebron,85-89,0,1,-1
2015,7,Horta-Guinardó,42,la Clota,85-89,0,0,0
2015,7,Horta-Guinardó,43,Horta,85-89,15,17,-2
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,85-89,11,13,-2
2015,8,Nou Barris,45,Porta,85-89,5,15,-10
2015,8,Nou Barris,46,el Turó de la Peira,85-89,5,13,-8
2015,8,Nou Barris,47,Can Peguera,85-89,0,1,-1
2015,8,Nou Barris,48,la Guineueta,85-89,6,8,-2
2015,8,Nou Barris,49,Canyelles,85-89,1,5,-4
2015,8,Nou Barris,50,les Roquetes,85-89,3,2,1
2015,8,Nou Barris,51,Verdun,85-89,3,5,-2
2015,8,Nou Barris,52,la Prosperitat,85-89,11,18,-7
2015,8,Nou Barris,53,la Trinitat Nova,85-89,1,12,-11
2015,8,Nou Barris,54,Torre Baró,85-89,1,1,0
2015,8,Nou Barris,55,Ciutat Meridiana,85-89,1,3,-2
2015,8,Nou Barris,56,Vallbona,85-89,3,0,3
2015,9,Sant Andreu,57,la Trinitat Vella,85-89,1,5,-4
2015,9,Sant Andreu,58,Baró de Viver,85-89,0,1,-1
2015,9,Sant Andreu,59,el Bon Pastor,85-89,2,8,-6
2015,9,Sant Andreu,60,Sant Andreu,85-89,20,17,3
2015,9,Sant Andreu,61,la Sagrera,85-89,10,16,-6
2015,9,Sant Andreu,62,el Congrés i els Indians,85-89,4,11,-7
2015,9,Sant Andreu,63,Navas,85-89,3,14,-11
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,85-89,12,15,-3
2015,10,Sant Martí,65,el Clot,85-89,4,12,-8
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,85-89,5,5,0
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,85-89,2,3,-1
2015,10,Sant Martí,68,el Poblenou,85-89,5,18,-13
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,85-89,7,10,-3
2015,10,Sant Martí,70,el Besòs i el Maresme,85-89,4,21,-17
2015,10,Sant Martí,71,Provençals del Poblenou,85-89,2,7,-5
2015,10,Sant Martí,72,Sant Martí de Provençals,85-89,8,22,-14
2015,10,Sant Martí,73,la Verneda i la Pau,85-89,7,21,-14
2015,1,Ciutat Vella,1,el Raval,90-94,1,13,-12
2015,1,Ciutat Vella,2,el Barri Gòtic,90-94,1,1,0
2015,1,Ciutat Vella,3,la Barceloneta,90-94,2,4,-2
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",90-94,0,8,-8
2015,2,Eixample,5,el Fort Pienc,90-94,3,9,-6
2015,2,Eixample,6,la Sagrada Família,90-94,3,22,-19
2015,2,Eixample,7,la Dreta de l'Eixample,90-94,14,16,-2
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90-94,7,16,-9
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,90-94,9,17,-8
2015,2,Eixample,10,Sant Antoni,90-94,4,9,-5
2015,3,Sants-Montjuïc,11,el Poble Sec,90-94,4,19,-15
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,90-94,0,0,0
2015,3,Sants-Montjuïc,13,la Marina de Port,90-94,2,12,-10
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,90-94,3,5,-2
2015,3,Sants-Montjuïc,15,Hostafrancs,90-94,5,4,1
2015,3,Sants-Montjuïc,16,la Bordeta,90-94,9,7,2
2015,3,Sants-Montjuïc,17,Sants - Badal,90-94,7,10,-3
2015,3,Sants-Montjuïc,18,Sants,90-94,8,16,-8
2015,4,Les Corts,19,les Corts,90-94,5,13,-8
2015,4,Les Corts,20,la Maternitat i Sant Ramon,90-94,6,8,-2
2015,4,Les Corts,21,Pedralbes,90-94,0,2,-2
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",90-94,0,3,-3
2015,5,Sarrià-Sant Gervasi,23,Sarrià,90-94,6,7,-1
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,90-94,6,6,0
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,90-94,2,4,-2
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,90-94,8,8,0
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90-94,4,9,-5
2015,6,Gràcia,28,Vallcarca i els Penitents,90-94,2,4,-2
2015,6,Gràcia,29,el Coll,90-94,1,0,1
2015,6,Gràcia,30,la Salut,90-94,5,7,-2
2015,6,Gràcia,31,la Vila de Gràcia,90-94,8,10,-2
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,90-94,2,11,-9
2015,7,Horta-Guinardó,33,el Baix Guinardó,90-94,7,8,-1
2015,7,Horta-Guinardó,34,Can Baró,90-94,3,2,1
2015,7,Horta-Guinardó,35,el Guinardó,90-94,6,16,-10
2015,7,Horta-Guinardó,36,la Font d'en Fargues,90-94,2,1,1
2015,7,Horta-Guinardó,37,el Carmel,90-94,3,7,-4
2015,7,Horta-Guinardó,38,la Teixonera,90-94,0,2,-2
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,90-94,2,2,0
2015,7,Horta-Guinardó,40,Montbau,90-94,0,3,-3
2015,7,Horta-Guinardó,41,la Vall d'Hebron,90-94,0,2,-2
2015,7,Horta-Guinardó,42,la Clota,90-94,0,1,-1
2015,7,Horta-Guinardó,43,Horta,90-94,8,8,0
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,90-94,5,8,-3
2015,8,Nou Barris,45,Porta,90-94,5,9,-4
2015,8,Nou Barris,46,el Turó de la Peira,90-94,2,11,-9
2015,8,Nou Barris,47,Can Peguera,90-94,0,1,-1
2015,8,Nou Barris,48,la Guineueta,90-94,3,5,-2
2015,8,Nou Barris,49,Canyelles,90-94,1,2,-1
2015,8,Nou Barris,50,les Roquetes,90-94,2,2,0
2015,8,Nou Barris,51,Verdun,90-94,1,4,-3
2015,8,Nou Barris,52,la Prosperitat,90-94,3,9,-6
2015,8,Nou Barris,53,la Trinitat Nova,90-94,1,2,-1
2015,8,Nou Barris,54,Torre Baró,90-94,0,0,0
2015,8,Nou Barris,55,Ciutat Meridiana,90-94,0,5,-5
2015,8,Nou Barris,56,Vallbona,90-94,1,0,1
2015,9,Sant Andreu,57,la Trinitat Vella,90-94,2,3,-1
2015,9,Sant Andreu,58,Baró de Viver,90-94,0,2,-2
2015,9,Sant Andreu,59,el Bon Pastor,90-94,3,4,-1
2015,9,Sant Andreu,60,Sant Andreu,90-94,6,18,-12
2015,9,Sant Andreu,61,la Sagrera,90-94,1,7,-6
2015,9,Sant Andreu,62,el Congrés i els Indians,90-94,1,7,-6
2015,9,Sant Andreu,63,Navas,90-94,1,7,-6
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,90-94,1,11,-10
2015,10,Sant Martí,65,el Clot,90-94,1,8,-7
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,90-94,5,9,-4
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,90-94,0,0,0
2015,10,Sant Martí,68,el Poblenou,90-94,3,7,-4
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,90-94,1,3,-2
2015,10,Sant Martí,70,el Besòs i el Maresme,90-94,2,15,-13
2015,10,Sant Martí,71,Provençals del Poblenou,90-94,2,6,-4
2015,10,Sant Martí,72,Sant Martí de Provençals,90-94,2,13,-11
2015,10,Sant Martí,73,la Verneda i la Pau,90-94,5,9,-4
2015,1,Ciutat Vella,1,el Raval,95-99,0,4,-4
2015,1,Ciutat Vella,2,el Barri Gòtic,95-99,1,1,0
2015,1,Ciutat Vella,3,la Barceloneta,95-99,0,0,0
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",95-99,0,2,-2
2015,2,Eixample,5,el Fort Pienc,95-99,0,6,-6
2015,2,Eixample,6,la Sagrada Família,95-99,4,1,3
2015,2,Eixample,7,la Dreta de l'Eixample,95-99,2,5,-3
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95-99,2,5,-3
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,95-99,0,10,-10
2015,2,Eixample,10,Sant Antoni,95-99,3,4,-1
