District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
Eixample,la Dreta de l'Eixample,PG GRÀCIA / València                              ,Friday,February,3,9,Morning,5,0,5,2,2.163803,41.393036
Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Llúria                           ,Thursday,March,9,11,Morning,1,0,1,2,2.167508,41.39414
Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Wednesday,November,29,8,Morning,1,0,1,2,2.159495,41.396524
Eixample,la Sagrada Família,Aragó / Castillejos                               ,Saturday,October,21,23,Night,1,0,1,2,2.181123,41.404366
Eixample,la Sagrada Família,València                                          ,Friday,May,26,13,Morning,1,0,1,2,2.181566,41.406531
Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Friday,April,7,13,Morning,1,0,1,2,2.163402,41.39568
Eixample,la Dreta de l'Eixample,Roger de Llúria / Provença                        ,Saturday,August,26,19,Afternoon,1,0,1,2,2.164096,41.396715
Eixample,la Sagrada Família,Aragó / Padilla                                   ,Monday,April,10,19,Afternoon,2,0,2,2,2.180009,41.403541
Eixample,la Sagrada Família,València / Dos de Maig                            ,Thursday,April,20,20,Afternoon,1,0,1,2,2.182242,41.4069
Eixample,la Dreta de l'Eixample,Pau Claris / València                             ,Tuesday,December,19,10,Morning,1,0,1,2,2.165261,41.394136
Eixample,la Dreta de l'Eixample,València                                          ,Sunday,August,6,12,Morning,2,0,2,2,2.16425,41.393539
Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Monday,December,4,18,Afternoon,1,0,1,2,2.166369,41.394987
Eixample,la Dreta de l'Eixample,PROVENÇA / Pau Claris                             ,Tuesday,January,17,14,Afternoon,1,0,1,2,2.162979,41.395876
Eixample,la Dreta de l'Eixample,Aragó                                             ,Wednesday,July,5,12,Morning,1,0,1,2,2.163947,41.391665
Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pg Gràcia                           ,Wednesday,January,18,15,Afternoon,1,0,1,2,2.159495,41.396524
Eixample,la Sagrada Família,Marina / Diagonal                                 ,Tuesday,September,26,19,Afternoon,1,0,1,2,2.178449,41.401264
Eixample,la Sagrada Família,Aragó / Padilla                                   ,Monday,April,3,8,Morning,1,0,1,2,2.180009,41.403541
Eixample,la Sagrada Família,Padilla / Aragó                                   ,Saturday,September,2,13,Morning,1,0,1,2,2.180009,41.403541
Eixample,la Dreta de l'Eixample,Balmes / Provença                                 ,Wednesday,August,16,18,Afternoon,1,0,1,2,2.1585,41.392446
Eixample,la Dreta de l'Eixample,Aragó / Catalunya                                 ,Wednesday,August,2,16,Afternoon,2,0,2,2,2.163448,41.391077
Eixample,la Sagrada Família,Cartagena / Provença                              ,Thursday,September,28,9,Morning,1,0,1,2,2.178855,41.407743
Eixample,la Sagrada Família,Provença / Cartagena                              ,Thursday,April,6,19,Afternoon,2,0,2,2,2.178855,41.407743
Eixample,la Dreta de l'Eixample,Gràcia / Provença                                 ,Sunday,December,24,18,Afternoon,1,0,1,2,2.1616,41.394818
Eixample,la Dreta de l'Eixample,Rosselló / Gràcia                                 ,Tuesday,November,21,20,Afternoon,1,0,1,2,2.160499,41.39571
Eixample,la Sagrada Família,Aragó / Padilla                                   ,Saturday,July,22,16,Afternoon,1,0,1,2,2.180009,41.403541
Eixample,la Dreta de l'Eixample,ARAGÓ / Rbla Catalunya                            ,Saturday,March,4,13,Morning,1,0,1,2,2.163448,41.391077
Eixample,la Dreta de l'Eixample,MALLORCA / Balmes                                 ,Thursday,March,30,17,Afternoon,1,0,1,2,2.159615,41.391599
Eixample,la Sagrada Família,ARAGÓ / Lepant                                    ,Monday,February,27,11,Morning,1,0,1,2,2.178945,41.402738
Eixample,la Sagrada Família,València / Padilla                                ,Wednesday,December,20,8,Morning,1,0,1,3,2.17889,41.404391
Eixample,la Sagrada Família,PADILLA                                           ,Monday,February,20,10,Morning,2,0,2,3,2.179085,41.404103
Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Gràcia                              ,Monday,January,30,10,Morning,1,0,1,2,2.163803,41.393036
Eixample,la Sagrada Família,Consell de Cent / Padilla                         ,Thursday,August,3,3,Night,1,0,1,2,2.181133,41.402673
Eixample,la Sagrada Família,Provença / Dos de Maig                            ,Monday,July,3,7,Morning,1,0,1,1,2.180021,41.408583
Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Thursday,February,23,1,Night,1,0,1,2,2.163152,41.39316
Eixample,la Dreta de l'Eixample,MALLORCA / Rbla Catalunya                         ,Tuesday,January,17,12,Morning,1,0,1,2,2.161147,41.39275
Eixample,la Dreta de l'Eixample,MALLORCA / Rbla Catalunya                         ,Tuesday,March,28,11,Morning,1,0,1,2,2.161147,41.39275
Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Friday,October,6,14,Afternoon,1,0,1,2,2.163656,41.397335
Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,July,6,20,Afternoon,1,0,1,2,2.165635,41.392536
Eixample,la Dreta de l'Eixample,Diagonal / Roger de Llúria                        ,Friday,August,18,20,Afternoon,1,0,1,1,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Rosselló / Diagonal                               ,Tuesday,December,5,10,Morning,1,0,1,2,2.163111,41.397455
Eixample,la Dreta de l'Eixample,Diagonal / Pau Claris                             ,Sunday,September,24,21,Afternoon,2,0,2,1,2.161465,41.397016
Eixample,la Sagrada Família,Padilla / València                                ,Friday,April,7,12,Morning,1,0,1,2,2.17889,41.404391
Eixample,la Dreta de l'Eixample,Gràcia / Rosselló                                 ,Wednesday,May,31,10,Morning,0,0,0,2,2.160499,41.39571
Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Thursday,November,30,23,Night,1,1,2,1,2.159495,41.396524
Eixample,la Dreta de l'Eixample,VALÈNCIA / Rbla Catalunya                         ,Friday,January,20,14,Afternoon,1,0,1,2,2.162304,41.391909
Eixample,la Dreta de l'Eixample,Roger de Llúria                                   ,Wednesday,August,30,2,Night,2,0,2,2,2.163334,41.397156
Eixample,la Dreta de l'Eixample,Pau Claris / Provença                             ,Wednesday,May,31,16,Afternoon,2,0,2,3,2.162979,41.395876
Eixample,la Sagrada Família,Consell de Cent / Cartagena                       ,Wednesday,July,12,16,Afternoon,1,0,1,2,2.183358,41.40433
Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,Monday,October,30,9,Morning,1,0,1,2,2.162709,41.393924
Eixample,la Dreta de l'Eixample,DIPUTACIÓ / Pg Gràcia                             ,Thursday,March,23,14,Afternoon,1,0,1,2,2.167049,41.390416
Eixample,la Dreta de l'Eixample,Roger de Llúria / València                        ,Saturday,April,8,1,Night,1,0,1,2,2.166369,41.394987
Eixample,la Dreta de l'Eixample,Roger de Llúria / València                        ,Tuesday,August,8,21,Afternoon,1,0,1,2,2.166369,41.394987
Eixample,la Nova Esquerra de l'Eixample,Tarragona / Diputació                             ,Wednesday,May,31,21,Afternoon,1,0,1,2,2.148218,41.376249
Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES                                ,Saturday,March,25,8,Morning,1,0,1,2,2.161305,41.384517
Eixample,l'Antiga Esquerra de l'Eixample,PL ESPANYA                                        ,Tuesday,January,10,22,Night,1,0,1,2,2.148383,41.375432
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Tuesday,July,11,8,Morning,2,0,2,2,2.156205,41.385633
Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Aribau                                 ,Tuesday,October,17,11,Morning,1,0,1,2,2.157353,41.3899
Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados / València                         ,Thursday,April,27,17,Afternoon,1,0,1,2,2.1596,41.38989
Eixample,l'Antiga Esquerra de l'Eixample,BALMES                                            ,Friday,March,3,8,Morning,2,0,2,2,2.164988,41.387668
Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Friday,June,2,9,Morning,1,0,1,2,2.158472,41.39074
Eixample,l'Antiga Esquerra de l'Eixample,València / Aribau                                 ,Wednesday,September,20,17,Afternoon,1,0,1,2,2.15848,41.389038
Eixample,l'Antiga Esquerra de l'Eixample,València                                          ,Wednesday,December,13,21,Afternoon,1,0,1,1,2.158618,41.389302
Eixample,l'Antiga Esquerra de l'Eixample,València / Balmes                                 ,Wednesday,September,20,19,Afternoon,2,0,2,2,2.160748,41.390739
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,June,7,19,Afternoon,1,0,1,3,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Tuesday,December,12,13,Morning,1,0,1,3,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diputació                                ,Thursday,October,19,14,Afternoon,1,0,1,2,2.161864,41.386483
Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,December,1,13,Morning,1,0,1,2,2.159779,41.388533
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,Saturday,April,1,20,Afternoon,1,0,1,2,2.159597,41.38819
Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Aribau                          ,Friday,June,16,7,Morning,1,0,1,2,2.160726,41.387335
Eixample,l'Antiga Esquerra de l'Eixample,París / Balmes                                    ,Monday,May,22,17,Afternoon,1,0,1,2,2.155092,41.395029
Eixample,l'Antiga Esquerra de l'Eixample,París / Balmes                                    ,Thursday,April,20,14,Afternoon,1,0,1,2,2.155092,41.395029
Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Thursday,October,5,22,Night,1,0,1,2,2.163105,41.385547
Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Sunday,July,9,10,Morning,1,0,1,2,2.161672,41.385052
Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU / Diputació                                ,Tuesday,January,31,16,Afternoon,1,0,1,2,2.161864,41.386483
Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Saturday,November,18,13,Morning,1,0,1,3,2.151914,41.393857
Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Monday,April,10,14,Afternoon,1,0,1,2,2.151307,41.394459
Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Friday,October,20,16,Afternoon,1,0,1,1,2.150503,41.394002
Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU                                            ,Tuesday,January,3,13,Morning,1,0,1,3,2.16123,41.386818
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Sunday,August,27,1,Night,1,0,1,2,2.156205,41.385633
Eixample,l'Antiga Esquerra de l'Eixample,PARÍS                                             ,Friday,March,17,9,Morning,1,0,1,2,2.153068,41.393638
Eixample,l'Antiga Esquerra de l'Eixample,PARÍS                                             ,Friday,January,20,10,Morning,1,0,1,2,2.154658,41.394566
Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Pl Dr Letamendi                           ,Friday,February,17,13,Morning,1,0,1,2,2.160184,41.388625
Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Aribau                                    ,Tuesday,February,14,17,Afternoon,1,0,1,2,2.159597,41.38819
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Monday,December,4,12,Morning,2,0,2,2,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,June,7,22,Night,1,0,1,2,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Consell de Cent                        ,Friday,December,29,19,Afternoon,1,0,1,2,2.158463,41.385637
Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Doctor Letamendi                          ,Tuesday,May,23,21,Afternoon,2,0,2,3,2.160184,41.388625
Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ                                             ,Monday,February,6,19,Afternoon,1,0,1,2,2.160016,41.388712
Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Aribau                                ,Wednesday,November,22,13,Morning,1,0,1,2,2.161864,41.386483
Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Balmes                          ,Sunday,June,4,11,Morning,0,1,1,3,2.165353,41.387244
Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Tuesday,September,12,12,Morning,1,0,1,2,2.16438,41.387847
Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Muntaner                                  ,Sunday,January,29,20,Afternoon,1,0,1,2,2.158465,41.38733
Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Provença                                 ,Friday,June,16,2,Night,3,0,3,2,2.156225,41.390736
Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Friday,September,8,12,Morning,2,0,2,2,2.162709,41.38939
Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / València                               ,Tuesday,March,14,22,Night,1,0,1,3,2.157335,41.38818
Eixample,l'Antiga Esquerra de l'Eixample,València / Casanova                               ,Wednesday,November,29,21,Afternoon,1,0,1,2,2.156205,41.387333
Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Rosselló                                 ,Monday,October,2,20,Afternoon,2,0,2,2,2.15509,41.391601
Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Provença                                 ,Thursday,October,26,13,Morning,1,0,1,2,2.156225,41.390736
Eixample,la Nova Esquerra de l'Eixample,Entença / Consell de Cent                         ,Wednesday,December,13,15,Afternoon,1,0,1,2,2.150532,41.379673
Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Muntaner                        ,Tuesday,June,20,12,Morning,1,0,1,2,2.161964,41.384685
Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Muntaner                        ,Monday,July,17,14,Afternoon,1,0,1,2,2.161964,41.384685
Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Saturday,November,11,23,Night,1,0,1,2,2.156937,41.393761
Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Monday,October,9,13,Morning,1,0,1,1,2.156495,41.389406
Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Saturday,July,8,14,Afternoon,1,0,1,2,2.158995,41.391009
Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Saturday,September,23,16,Afternoon,2,0,2,1,2.159218,41.391178
Eixample,la Nova Esquerra de l'Eixample,Tarragona / Espanya                               ,Sunday,December,3,19,Afternoon,2,0,2,1,2.149185,41.375505
Eixample,la Dreta de l'Eixample,Mallorca                                          ,Tuesday,April,4,7,Morning,1,0,1,2,2.170126,41.399676
Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Flor                             ,Tuesday,January,31,10,Morning,2,0,2,2,2.173183,41.398395
Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Flor                             ,Monday,March,20,19,Afternoon,1,0,1,2,2.173183,41.398395
Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Monday,November,6,17,Afternoon,1,0,1,2,2.169928,41.399132
Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Tuesday,November,14,14,Afternoon,1,0,1,2,2.169928,41.399132
Eixample,la Dreta de l'Eixample,Bailèn / Mallorca                                 ,Saturday,October,21,0,Night,1,0,1,2,2.168649,41.398399
Eixample,la Dreta de l'Eixample,Bailèn                                            ,Friday,October,20,8,Morning,1,0,1,3,2.168432,41.398425
Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Wednesday,May,31,15,Afternoon,1,0,1,2,2.168217,41.398713
